#	$Id: observatories.dat,v 2.0 2001/09/14 19:05:06 garyb Exp $	
# File with data on observatories
500    0:00:00     0:00:00    -6378137.  Geocenter
1353 +232:31:04.80 +50:07:45.50  144.6 ISON-Blagoveschensk Observatory
1354 +232:31:01.20 +50:07:46.82  193.7 MASTER-II Observatory, Blagoveshchensk
1355 +232:01:31.08 +37:11:14.47  138.3 Kangwon Science High School Observatory, Ksho
1357 +231:06:45.22 +35:04:18.10  305.6 Gimhae Astronomical Observatory, Uhbang-dong
1358 +230:58:30.00 +34:59:04.66   86.1 KSA SEM Observatory, Danggam-dong
1378 +223:52:01.88 +34:35:18.60   93.9 Iga-Ueno
1380 +221:01:37.92 +36:24:44.72  796.0 Gumma Astronomical Observatory
1381 +221:46:33.96 +36:29:06.43  290.5 Nagano
1383 +221:31:54.84 +36:18:45.15 1216.1 Miwa
1385 +221:20:25.08 -34:38:25.62   84.9 Ingle Farm
1386 +221:21:33.48 -33:44:27.49  368.1 Penwortham
1389 +219:39:42.12 +37:59:51.88  495.0 Yamagata
1391 +219:10:30.00 +37:28:47.74  187.8 Adati
1393 +219:14:41.42 +38:04:05.44   95.1 Sendai Astronomical Observatory
1394 +220:00:13.68 +36:26:38.12  142.4 Takanezawa, Tochigi
1400 +215:47:27.96 -36:52:28.98  247.5 Castlemaine
1401 +215:27:30.89 -36:54:50.31  332.3 Barfold
1403 +214:37:04.08 -37:56:57.84    4.0 RAS Observatory, Officer <http://www.global-rent-a-scope.com/>
1404 +214:15:34.92 +15:03:34.91   74.2 Pacific Sky Observatory, Saipan
1405 +214:18:10.04 -16:41:18.64   51.4 Earl Hill Observatory, Trinity Beach
1407 +211:00:04.00 -34:46:41.51  532.8 Murrumbateman
1408 +210:39:56.48 -31:03:23.97  544.5 Wobblesock Observatory, Coonabarabran
1409 +210:55:06.96 -31:06:39.48  770.8 Oakley Southern Sky Observatory, Coonabarabran <http://www.rose-hulman.edu/Users/groups/Observatory/events.htm>
1410 +210:55:46.99 -31:06:09.76 1055.7 Siding Spring-Faulkes Telescope South <http://lcogt.net/network/2m/faulkes-telescope-south>
1411 +210:20:14.28 -32:16:55.29  484.9 Frog Rock Observatory, Mudgee <http://my.hwy.com.au/~sjquirk/>
1412 +210:56:08.88 -31:06:10.78 1126.9 Siding Spring Survey <http://msowww.anu.edu.au/~rmn/index.htm>
1413 +210:54:11.16 -35:12:32.08  548.8 Wanniassa <http://members.pcug.org.au/~vello/>
1414 +210:53:24.00 -34:58:53.38  627.4 Hunters Hill Observatory, Ngunnawal <http://www.david-higgins.com/>
1415 +210:23:38.04 -34:49:05.10  646.7 Magellan Observatory, near Goulburn
1416 +210:38:00.35 -33:39:06.88  854.7 Grove Creek Observatory, Trunkey <http://www.gco.org.au>
1417 +209:39:29.88 -33:31:45.96 1114.0 Leura
1418 +208:58:22.30 -33:49:55.92   43.3 BDI Observatory, Regents Park
1420 +208:53:48.48 -33:35:34.46   47.9 Marsfield
1421 +208:25:59.88 -27:49:35.87  560.9 Norma Rose Observatory, Leyburn
1422 +208:08:42.00 -27:38:21.39  620.7 Univ. of Southern Queensland Obs., Mt. Kent
1423 +208:55:43.72 -33:26:38.36  120.8 Arcadia
1428 +209:21:32.04 -33:29:14.13  212.3 Kuriwa Observatory, Hawkesbury Heights
1481 +186:44:17.88 -41:05:01.49   53.8 Nelson
1487 +184:20:45.60 -40:13:18.25    9.9 Turitea
1489 +183:47:45.60 -37:56:57.29  233.2 Geyserland Observatory, Pukehangi
1551 +156:15:21.28 +20:34:49.17 3036.6 Pan-STARRS 1, Haleakala <http://ps1sc.org/PS1_System>
1552 +156:15:21.28 +20:34:49.70 3029.2 Pan-STARRS 2, Haleakala
1560 +158:02:49.81 +21:30:46.87  165.6 Ironwood Observatory, Hawaii <http://www.ironwoodobservatory.com/>
1565 +156:15:27.36 +20:34:48.67 3023.9 Haleakala-Faulkes Telescope North <http://lcogt.net/network/2m/faulkes-telescope-north>
1625 +71:53:42.00 +45:13:23.53   74.3 Sherbrooke
1626 +250:10:35.04 +34:19:44.04  398.4 Fushan Observatory, Mt Shaohua
1627 +359:16:14.34 +41:51:37.31 1502.5 Fabra Observatory, Montsec
1629 +01:05:15.36 +39:18:09.53  616.1 Requena
1631 +346:16:28.92 +45:31:20.28  176.6 CCAT Trieste
1632 +68:10:46.56 -22:48:55.46 2362.8 Elena Remote Observatory, San Pedro de Atacama
1633 +352:23:28.36 +51:20:28.47   32.6 Wickede
1634 +346:17:54.60 +50:40:17.53  421.4 Oberfrauendorf
1635 +110:50:31.60 +31:46:21.15  873.0 Elephant Head Obsevatory, Sahuarita
1636 +02:32:51.00 +37:02:15.86 2116.5 Calar Alto-CASADO
1637 +111:25:21.04 +34:33:51.60 2175.8 Lowell Observatory-Discovery Channel Telescope
1638 +03:13:53.69 +40:27:03.77  630.1 Observatorio La Senda, Cabanillas del Campo
1639 +68:10:46.60 -22:48:55.00 2363.7 ROAD, San Pedro de Atacama
1640 +16:30:29.74 +28:08:21.95 2320.4 Slooh.com Canary Islands Observatory
1642 +100:58:37.20 +25:16:44.21 1548.5 Observatorio Astronómico UAdeC, Saltillo
1643 +66:18:43.56 -32:58:34.48  775.7 Observatorio Buenaventura Suarez, San Luis
1644 +46:41:38.04 -22:50:57.21  779.9 Observatorio Longa Vista, Sao Paulo <http://www.longavista.com.br/>
1645 +106:21:51.70 +33:33:43.08 2361.4 Space Surveillance Telescope, Atom Site
1646 +115:20:18.49 +35:02:36.56 1601.0 Pinto Valley Observatory <http://pintovalleyobservatory.com/>
1647 +106:11:36.46 +34:52:08.56 2022.4 HillTopTop Observatory, Edgewood
1648 +108:53:54.67 +31:46:27.90 1287.9 Doc Greiner Research Obs., Rancho Hildalgo
1649 +93:24:20.52 +44:45:42.46  224.5 Minnetonka
1650 +106:40:12.00 +32:07:21.01 1317.0 Organ Mesa Observatory, Las Cruces
1651 +120:02:31.99 +34:30:41.70  264.3 Byrne Observatory, Sedgwick Reserve <http://lcogt.net/network/partner-telescopes/sedgwick-reserve-observatory>
1653 +119:24:45.83 +36:53:08.25 1344.9 Alder Springs Observatory, Auberry
1654 +116:56:13.20 +33:30:58.95  530.0 Hemet
1655 +118:54:16.81 +35:11:21.47  104.0 Bakersfield
1657 +123:08:36.96 +45:20:24.31    1.3 Dilbert Observatory, Forest Grove <http://mysite.verizon.net/twobones/>
1658 +122:10:55.20 +37:37:59.11  383.2 Chabot Space and Science Center, Oakland <http://www.chabotspace.org/>
1659 +122:32:49.20 +47:28:12.45   14.3 Maiden Lane Obs., Bainbridge Island
1660 +119:39:40.03 +34:16:08.80  119.5 Carroll Observatory, Montecito <http://physics.westmont.edu/observatory/index.html>
1661 +121:50:51.36 +37:28:11.85   57.7 Pleasanton
1662 +121:27:11.16 +43:41:02.96 1176.5 Sunriver Nature Center Observatory, Sunriver <http://www.sunrivernaturecenter.org/html/observatory.html>
1663 +121:18:51.12 +45:21:24.18  154.1 Mill Creek Observatory, The Dalles <http://www.woden.org/millobs.html>
1664 +120:42:32.04 +39:05:08.74 1447.6 Blue Canyon Observatory
1665 +121:38:19.68 +37:09:25.68 1181.3 Vulcan North, Lick Observatory, Mount Hamilton
1666 +121:04:59.16 +38:31:28.27  168.7 Lake Forest Observatory, Forest Hills
1667 +120:38:06.00 +38:32:00.26  876.9 Rancho Del Sol, Camino <http://rdelsol.com/>
1668 +119:46:30.00 +38:37:26.00 1592.8 Sierra Stars Observatory, Markleeville <http://www.sierrastars.com/>
1669 +118:59:03.12 +33:59:27.71  221.1 Via Capote Sky Observatory, Thousand Oaks <http://www.ViaCapoteSky.com/>
1670 +118:32:43.08 +34:17:01.98  364.4 Francisquito Observatory, Los Angeles <http://www.francisquito.org/>
1671 +118:23:43.08 +33:35:38.37  235.6 Rancho Palos Verdes
1672 +118:10:33.31 +33:53:09.08   86.4 University Hills
1673 +118:03:36.00 +34:02:04.92 1590.3 Mount Wilson-TIE <http://tie.jpl.nasa.gov/tie/>
1674 +117:06:52.63 +33:02:55.96  413.0 Boulder Knolls Observatory, Escondido
1675 +116:43:18.12 +33:18:24.47 1509.2 Starry Knight Observatory, Coto de Caza
1676 +117:34:55.92 +33:24:52.99  132.7 Altimira Observatory, Coto de Caza
1677 +116:16:54.12 +34:06:18.47 1985.0 Baldwin Lake
1679 +116:23:00.60 +34:06:43.94  825.6 Goat Mountain Astronomical Research Station
1680 +119:24:45.72 +36:53:07.79 1310.4 Sierra Remote Observatories, Auberry
1681 +117:05:13.20 +33:18:36.17  251.9 Temecula
1682 +111:35:59.10 +31:47:15.12 2001.2 SARA Observatory, Kitt Peak
1683 +109:53:22.60 +32:31:36.67 3123.4 Mt. Graham-LBT
1684 +110:47:20.98 +32:16:07.03 2722.1 Mount Lemmon SkyCenter
1685 +112:26:05.35 +36:50:39.22 1537.1 Vermillion Cliffs Observatory, Kanab
1686 +110:55:49.08 +32:05:46.52  680.9 Tucson-Winterhaven
1687 +111:48:38.16 +41:37:00.88 1351.0 Calvin M. Hooper Memorial Observatory, Hyde Park
1688 +112:06:42.84 +33:45:21.30  640.2 LAMP Observatory, New River <http://www.geocities.com/srloucks/home.html>
1689 +111:41:35.16 +34:55:07.29 2026.6 Kachina Observatory, Flagstaff
1690 +111:02:03.12 +32:28:03.94  957.8 Three Buttes Observatory, Tucson <http://www.threebuttes.com/>
1691 +110:52:41.16 +31:30:32.50 2230.9 Whipple Observatory, Mt. Hopkins--2MASS
1692 +110:43:06.96 +31:48:12.93  952.7 Jarnac Observatory, Vail <http://www.jarnac.org/>
1693 +110:37:38.64 +31:29:26.88 1505.8 Sonoita Research Observatory, Sonoita <http://www.sonoitaobservatories.org/sonoita_research_observatory.html>
1694 +110:04:23.88 +31:45:21.68 1485.0 Sonoran Skies Observatory, St. David
1695 +110:14:16.08 +31:16:52.19 1330.3 Hereford Arizona Observatory, Hereford <http://reductionism.net.seanic.net/brucelgary/AstroPhotos/m_hardware.html>
1696 +110:47:19.39 +32:16:07.84 2730.4 Mt. Lemmon Survey <http://www.lpl.arizona.edu/css/>
1697 +109:07:50.16 +31:45:38.72 1362.6 Astronomical League Alpha Observatory, Portal
1698 +108:39:23.26 +35:20:37.30 1958.0 Calvin-Rehoboth Observatory, Rehoboth <http://www.calvin.edu/academic/phys/observatory/>
1699 +108:11:22.56 +32:35:46.04 1862.5 NF Observatory, Silver City <http://nfo.edu/>
1700 +108:18:04.68 +32:32:10.11 1743.2 Tyrone
1701 +107:11:21.12 +33:48:25.52 3161.2 Magdalena Ridge Observatory, Socorro <http://www.mro.nmt.edu/>
1702 +106:37:45.84 +35:41:59.47 2332.6 Sulphur Flats Observatory, La Cueva
1703 +106:38:40.92 +35:05:31.34 1574.5 Sandia View Observatory, Rio Rancho <http://myweb.cableone.net/mackjulian/>
1704 +105:58:26.40 +35:27:29.59 1998.3 Santa Fe
1705 +103:55:45.48 +39:27:19.44 1492.8 Edmund Kline Observatory, Deer Trail <http://www.denverastrosociety.org/dss.html>
1706 +105:31:43.32 +32:43:41.17 2167.4 iTelescope Observatory, Mayhill <http://www.itelescope.net/>
1707 +105:31:43.18 +32:43:41.28 2162.0 7300 Observatory, Cloudcroft <http://www.geocities.com/microplanet333/>
1708 +105:31:45.08 +32:43:43.51 2161.1 BlackBird Observatory, Cloudcroft
1709 +104:24:41.04 +39:30:27.72 1675.1 Antelope Hills Observatory, Bennett <http://www.antelopehillsobservatory.org/>
1710 +105:31:42.92 +32:43:41.11 2158.6 Tzec Maun Observatory, Mayhill <http://www.tzecmaun.org/>
1711 +109:00:57.60 +31:41:19.64 1188.6 LightBuckets Observatory, Rodeo <http://www.lightbuckets.com/>
1712 +105:31:45.19 +32:43:40.65 2157.0 TechDome, Mayhill <http://SchickWorld.com/>
1713 +111:44:52.37 +32:43:35.49  363.4 Lenomiya Observatory, Casa Grande <http://www.lenomiyaobs.org/>
1714 +110:47:15.61 +32:06:08.40  745.5 Morning Star Observatory, Tucson <http://www.morningstarobservatory.org>
1715 +105:31:42.38 +32:43:40.93 2155.1 ISON-NM Observatory, Mayhill <http://www.spaceobs.org/en>
1716 +106:42:39.60 +39:26:37.36 2566.4 HUT Observatory, Eagle
1717 +105:37:00.01 +38:19:46.52 2709.2 Angel Peaks Observatory
1718 +110:42:43.27 +31:48:04.64 1025.9 Vail
1719 +96:08:14.68 +34:00:16.23  113.5 Lone Star Observatory, Caney <http://www.lonestarobservatory.org>
1720 +88:10:59.45 +39:17:18.57  147.2 Eastern Illinois University Obs., Charleston
1721 +87:58:05.77 +39:17:39.54  143.5 Astronomical Research Observatory, Westfield
1722 +87:15:46.44 +39:09:28.12   14.4 Terre Haute
1724 +85:24:04.28 +42:42:48.45  183.3 J. C. Veen Observatory, Lowell
1725 +93:07:45.05 +44:18:24.97  217.5 Harvest Moon Observatory, Northfield
1726 +89:12:38.81 +42:35:37.63  259.5 Doc Greiner Research Observatory, Janesvillle
1727 +93:46:07.18 +38:38:28.51  153.8 Moonglow Observatory, Warrensburg
1728 +96:46:06.60 +33:05:58.78  173.2 Preston Hills Observatory, Celina
1729 +97:27:02.16 +35:27:08.39  277.0 Ivywood Observatory, Edmond
1730 +97:26:39.12 +35:01:16.83  318.1 University of Oklahoma Observatory, Norman <http://observatory.ou.edu/>
1731 +96:40:12.00 +29:26:50.53   25.8 Star Ridge Observatory, Weimar
1732 +96:21:59.76 +30:24:16.05   13.1 Texas A&M Physics Observatory, College Station
1733 +95:52:41.88 +35:49:30.72  155.3 Bixhoma Observatory, Bixby
1734 +95:10:27.12 +32:08:08.58   60.3 Chapel Hill
1735 +95:02:53.88 +39:10:24.52  204.9 Leavenworth
1736 +95:42:23.04 +38:36:35.66  264.0 Sandlot Observatory, Scranton <https://sites.google.com/a/sitechservo.info/gary-hug-s-site/>
1737 +94:47:58.92 +43:03:58.44  368.0 Grems Timmons Observatories, Graettinger
1738 +94:00:48.96 +41:14:56.09  240.5 Timberline Observatory, Urbandale <http://timberlineobservatory.com/>
1739 +93:19:01.92 +44:43:01.77  230.4 S.O.S. Observatory, Minneapolis
1740 +93:16:09.84 +34:18:19.37  149.4 Nubbin Ridge Observatory
1741 +92:55:32.88 +34:57:31.17  244.2 Petit Jean Mountain <http://www.arksky.org/>
1742 +92:29:31.92 +42:32:31.31  195.7 Wartburg College Observatory, Waverly
1744 +92:12:06.48 +34:56:48.88  105.2 Cascade Mountain <http://www.arksky.org/>
1745 +92:55:00.84 +34:56:20.13  259.9 Arkansas Sky Obs., Petit Jean Mountain South <http://www.arksky.org/>
1746 +94:16:13.08 +38:48:55.89  270.3 Ricky Observatory, Blue Springs <http://ricky-observatory.org/>
1748 +94:59:09.96 +37:19:38.77  255.7 PSU Greenbush Observatory, Pittsburg <http://www.pittstate.edu/pr/universitas/Aimingforthestars.html>
1749 +93:08:11.04 +35:06:48.73   66.1 ATU Astronomical Observatory, Russellville <http://www.atu.edu/physics/Observatory.php>
1750 +92:27:31.00 +34:54:02.91   33.5 University of Central Arkansas Obs., Conway <http://faculty.uca.edu/~saustin/Astronomy/observatory.html>
1751 +89:35:58.92 +42:55:40.61  809.0 Greiner Research Observatory, Verona <http://www.minorplanetproject.com/>
1752 +89:19:35.26 +42:14:50.44  159.1 Hawkeye Observatory, Durand <http://hawkeye-observatory.com/>
1753 +88:46:17.69 +37:45:31.58   87.8 Thompsonville
1754 +88:20:54.96 +44:25:22.64  230.7 Cedar Drive Observatory, Pulaski <http://www.cdo-astro.com/>
1755 +88:08:39.12 +39:17:57.76  152.6 Astronomical Research Observatory, Charleston <http://ari.home.mchsi.com/new_page_1.htm>
1756 +87:49:56.50 +41:56:41.85  126.2 Northbrook Meadow Observatory
1757 +84:01:39.14 +40:32:41.91  213.5 Ohio State University Observatory, Lima
1758 +86:39:52.92 +34:28:36.79  123.8 NASA/MSFC ALaMO, Redstone Arsenal
1759 +86:38:05.64 +40:07:24.09  173.2 Prairie Grass Observatory, Camp Cullom <http://home.comcast.net/~jmmahony1/PGO/>
1760 +86:08:04.49 +39:47:01.49  163.4 Heartland Observatory, Carmel
1761 +78:34:59.20 +43:43:24.85   22.9 Newcastle
1762 +85:35:17.88 +42:44:18.77  181.1 Calvin College Observatory <http://www.calvin.edu/observatory>
1763 +85:04:20.64 +41:07:13.63  241.4 DeKalb Observatory, Auburn <http://www.starkey.ws/donspers.html>
1764 +84:33:48.96 +38:49:58.16   23.1 Thomas More College Observatory, Crestview Hills
1765 +84:33:48.96 +38:39:11.12  197.7 Waltonfields Observatory, Walton
1766 +83:51:14.40 +39:35:40.04  243.0 Yellow Springs
1767 +83:50:15.32 +42:06:22.39  198.5 Stonegate Observatory, Ann Arbor
1768 +83:39:06.34 +31:14:21.67   30.1 Red Barn Observatory, Ty Ty <http://www.cometary.net/>
1769 +83:03:19.33 +40:03:41.57  201.8 Perkins Observatory, Delaware
1770 +82:33:15.12 +35:25:08.17  753.8 Asheville
1771 +83:31:01.85 +31:23:20.31   42.3 Chula
1773 +81:21:53.64 +41:26:47.10  177.5 Lakeland Astronomical Observatory, Kirtland
1775 +81:04:53.18 +41:21:24.74  304.9 Indian Hill North Observatory, Huntsburg
1778 +77:17:27.74 +01:12:16.32 2586.6 University of Nariño Observatory, Pasto
1779 +79:30:26.28 +43:34:53.98  128.9 York University Observatory, Toronto
1781 +76:23:04.60 +42:15:59.92  460.8 Hartung-Boothroyd Observatory, Ithaca <http://coursewiki.astro.cornell.edu/Astro4410/HartungBoothroydObservatory>
1782 +78:12:57.96 +38:47:50.74  119.1 CBA-NOVAC Observatory, Front Royal
1783 +77:20:09.24 +38:42:52.39   53.5 Timberlake Observatory, Oakton
1784 +77:30:14.04 +42:48:06.70  111.2 Northview Observatory, Mendon
1785 +76:59:49.56 +38:50:37.84   30.9 Silver Spring
1787 +77:33:50.04 +37:25:57.62    2.2 Fenwick Observatory, Richmond
1791 +74:57:05.80 +44:29:08.59   65.9 Reynolds Observatory, Potsdam
1793 +74:25:27.12 +40:29:58.80    3.1 Berkeley Heights
1794 +74:27:21.96 +40:38:05.19   64.7 Cedar Knolls
1796 +73:23:08.88 +46:09:41.77   61.0 Observatoire des Pléïades, Mandeville <http://pages.videotron.com/larochey/>
1797 +72:47:55.25 +41:37:12.73  201.2 Talcott Mountain Science Center, Avon <http://g3.tmsc.org/>
1800 +71:46:14.16 +41:29:36.57   52.9 Carbuncle Hill Observatory, Coventry <http://www.geocities.com/dppray_2000/>
1801 +71:08:14.89 +42:06:57.78   20.6 Clay Center Observatory, Brookline <http://www.dexter-southfield.org/podium/default.aspx?t=10562>
1802 +70:48:18.36 -30:00:03.07 2087.2 Cerro Tololo Observatory, La Serena--2MASS
1803 +70:44:01.46 -29:05:42.25 2293.6 European Southern Obs., La Silla--ASTROVIRTEL
1804 +70:41:05.28 -29:49:24.99  619.9 Mamalluca Observatory
1805 +70:42:07.20 -28:50:26.53 2219.1 Las Campanas Observatory-TIE <http://learn.arc.nasa.gov/events/chile/>
1807 +71:54:10.44 +41:56:15.71  229.9 Conlin Hill Observatory, Oxford <http://www.conlinhill.com/>
1808 +69:18:24.48 -31:36:53.24 2607.6 Alianza S4, Cerro Burek
1809 +70:11:46.43 -24:27:08.88 2664.9 Cerro Armazones <http://www.ia.ucn.cl/observatorio/>
1810 +68:10:48.00 -22:48:52.11 2395.0 CAO, San Pedro de Atacama (until 2012)
1811 +70:44:11.58 -30:04:24.75 2661.4 Gemini South Observatory, Cerro Pachon <http://www.gemini.edu/>
1812 +71:07:46.09 +42:27:21.00   26.9 Phillips Academy Observatory, Andover
1816 +68:10:46.81 -22:48:55.92 2361.9 IAA-AI Atacama, San Pedro de Atacama
1817 +75:40:40.58 +41:24:19.34  329.8 Thomas G. Cupillari Observatory, Fleetville <http://www.keystone.edu/observatory/>
1818 +78:41:35.88 +37:41:31.39  469.6 Fan Mountain Observatory, Covesville
1819 +64:35:34.40 -31:11:09.88  807.2 Observatorio El Gato Gris, Tanti <http://www.aoacm.com.ar/>
1820 +64:19:06.20 -32:55:50.77  377.7 Observatorio Astronomico Salvador, Río Cuarto <http://astrosurf.com/salvador/>
1821 +64:10:18.84 -31:12:00.98  395.9 El Condor Observatory, Córdoba
1822 +63:49:33.60 +44:29:49.92   45.3 Abbey Ridge Observatory, Stillwater Lake
1824 +77:46:09.84 +38:09:20.68   54.6 Lake of the Woods Observatory, Locust Grove
1825 +64:33:22.28 -31:37:23.66 1144.4 ECCCO Observatory, Bosque Alegre
1826 +64:10:42.96 -31:15:11.81  407.7 Observatorio Kappa Crucis, Córdoba
1827 +75:59:57.84 +45:09:18.09   23.8 Barred Owl Observatory, Carp
1830 +60:39:29.88 -32:48:32.29    4.9 Observatorio Geminis Austral
1833 +70:44:21.12 -30:04:15.36 2639.9 SOAR, Cerro Pachon
1834 +75:52:13.08 +39:57:25.89   85.5 Morgantown
1840 +70:44:21.80 -29:05:27.13 2265.9 La Silla--TRAPPIST <http://arachnos.astro.ulg.ac.be/Sci/Trappist/Trappist_main/Home.html>
1841 +116:51:35.21 +33:10:51.13 1626.7 Palomar Mountain--PTF <http://ptf.caltech.edu>
1843 +98:05:51.47 +32:02:34.33  337.2 Tarleton State University Obs., Stephenville
1844 +86:28:56.64 +30:22:25.94    4.5 Northwest Florida State College, Niceville
1846 +78:23:21.12 +40:16:29.40  262.8 The Cottage Observatory, Altoona
1847 +69:26:58.92 -35:18:49.49 1330.2 Pierre Auger Observatory, Malargüe
1848 +64:19:27.48 -36:27:13.21   74.1 Observatorio El Catalejo, Santa Rosa
1849 +106:00:49.79 +35:31:37.34 2020.9 Sunflower Observatory, Santa Fe
1850 +105:31:42.89 +32:43:41.00 2163.9 P2 Observatory, Mayhill
1852 +110:47:20.11 +32:16:07.09 2730.9 Steward Observatory, Mt. Lemmon Station
1853 +03:37:18.12 +36:57:18.07  602.2 Armilla
1854 +06:58:09.08 +38:39:40.08  123.9 Observatorio Las Vaguadas, Badajoz
1857 +00:40:27.84 +38:06:52.32   91.6 Elche <http://observatorioelche.blogspot.com.es>
1858 +00:27:45.36 +39:22:03.93   57.8 Bétera
1860 +02:49:18.84 +47:31:50.40   14.6 Guernanderf
1861 +07:51:02.16 +42:08:06.30  160.7 Ourense
1862 +03:34:25.00 +39:49:13.10  549.7 Observatorio Helios Ontígola
1863 +01:10:01.20 +50:53:51.43   11.6 Cygnus Observatory, New Airesford
1865 +04:55:13.44 +36:33:07.27  664.1 Yunquera
1866 +48:00:00.00 -15:45:23.67 1073.8 Taurus Australis Observatory, Brasilia
1868 +47:30:06.84 -14:13:31.36 1106.1 Pousada dos Anoes Observatory
1869 +07:59:35.16 +31:27:21.17  387.7 AGM Observatory, Marrakech
1871 +06:19:48.72 +39:15:37.97  480.2 Observatorio Los Milanos, Caceres
1872 +04:00:54.36 +40:31:16.37 1134.9 Observatorio Carpe-Noctem, Madrid
1873 +00:24:46.40 +47:47:28.37   75.5 Salvia Observatory, Saulges
1875 +00:02:06.00 +39:47:23.20   18.4 Observatorio Castellon
1876 +04:03:47.48 +40:18:38.77  761.6 Observatorio Tesla, Valdemorillo
1877 +43:59:51.00 -19:42:28.20  825.5 CEAMIG-REA Observatory, Belo Horizonte <http://www.ceamig.org.br/2_obse/ceamigrea.htm>
1878 +04:25:40.44 +36:32:56.83   27.1 Observatorio Principia, Málaga
1879 +02:19:36.12 +37:58:43.90 1518.9 AstroCamp, Nerpio
1880 +01:52:00.19 +53:41:54.86  152.7 Rose Cottage Observatory, Keighley
1882 +16:25:13.08 +28:09:24.49  321.8 Güímar
1884 +06:58:43.68 +38:40:42.08  167.3 Cerro del Viento, Badajoz
1886 +03:43:33.96 +40:15:40.40  564.1 Observatorio UCM, Madrid
1887 +07:02:26.52 +52:57:05.52   26.1 Astroshot Observatory, Monasterevin <http://www.astroshot.com>
1888 +03:55:03.72 +37:27:39.02  643.4 Fuensanta de Martos <http://astroccd.wordpress.com/home/>
1889 +02:19:33.96 +37:58:42.63 1569.1 iTelescope Observatory, Nerpio
1892 +06:02:49.60 +37:09:36.56   52.6 Astreo Observatory, Mairena del Aljarafe
1894 +03:51:47.88 +40:18:20.36  670.6 Observatorio Rho Ophiocus, Las Rozas de Madrid
1895 +03:11:09.82 +39:22:47.20  605.8 Observatorio de la Hita <http://fundacionastrohita.org/observatorio/entrada.html>
1896 +03:29:46.18 +40:36:11.87  606.2 Hyperion Observatory, Urbanizacion Caraquiz <http://www.datsi.fi.upm.es/~aperez/astronomia_ing.html>
1898 +03:35:11.80 +40:41:34.65  984.2 El Berrueco
1899 +03:32:22.45 +40:09:45.79  549.0 Observatorio Blanquita, Vaciamadrid <http://www.ea4su.org/astro.html>
1900 +00:29:39.84 +39:39:48.10  318.1 Segorbe
1901 +05:42:55.80 +42:11:10.15  742.5 Observatorio Cielo Profundo, Oviedo <http://cieloprofundo.net>
1902 +00:26:42.00 +38:17:18.70  119.4 Busot <http://www.obrimed.es/j02>
1903 +04:52:03.00 +50:12:18.13   72.9 Gothers Observatory, St. Dennis
1904 +16:30:42.59 +28:08:26.27 2341.6 ESA Optical Ground Station, Tenerife <http://www.iac.es/eno.php?op1=3&op2=6&lang=en&id=7>
1905 +04:42:13.00 +41:21:16.66  645.4 Bootes Observatory, Boecillo
1907 +06:06:16.45 +39:44:45.09  345.2 Observatorio SPAG Monfragüe, Palazuelo-Empalme
1910 +00:24:05.80 +38:14:19.57   19.1 Alicante <http://www.viguri.com/astro>
1912 +03:29:21.80 +40:36:08.13  632.7 Caraquiz <http://www.miguelmuro.com>
1913 +17:52:45.12 +28:36:01.92 2336.9 La Palma-Liverpool Telescope
1914 +14:00:25.88 +28:14:39.48  161.7 La Corte
1915 +07:10:09.80 +40:50:46.36  268.9 Muxagata
1917 +02:47:48.73 +52:20:22.65  241.1 Ragdon
1918 +03:05:38.40 +52:19:28.57  130.1 Dingle Observatory, Montgomery <http://dingleastro.blogspot.com>
1919 +00:10:10.70 +40:01:54.53  337.0 El Maestrat
1920 +03:46:50.66 +40:16:10.04  581.8 Aravaca
1921 +03:55:11.89 +40:31:59.24  886.4 El Boalo
1922 +17:52:03.54 +28:28:47.91  703.6 Tacande Observatory, La Palma <http://www.astropalma.com/astropalma_eng.htm>
1923 +01:30:23.00 +47:42:05.55   20.2 Centre Astronomique de La Couyere
1924 +16:26:34.12 +28:05:11.91  547.5 Observatorio Altamira <http://altamiraobs.org.es>
1925 +05:30:40.21 +43:10:01.36  158.9 Penamayor Observatory, Nava <http://www.obsj25.es>
1926 +03:01:07.72 +52:08:19.42  352.1 The Spaceguard Centre, Knighton <http://www.spaceguarduk.com/centre.htm>
1927 +04:01:51.64 +40:25:02.89  838.9 El Guijo Observatory
1928 +03:47:10.28 +37:35:43.60  430.1 Jaen <http://webs.ono.com/jjmrsoft>
1929 +13:39:28.33 +28:47:42.02  172.1 Observatorio Nira, Tias
1930 +03:42:25.20 +40:16:42.28  643.1 Observatorio Ventilla, Madrid
1931 +04:13:33.20 +36:32:42.84   62.5 La Axarquia
1934 +04:46:22.40 +41:26:03.10  632.6 La Fecha
1935 +03:58:15.20 +37:31:35.16  611.2 Tucci Observatory, Martos
1938 +06:23:27.96 +43:16:49.89  107.8 Observatorio La Vara, Valdés <http://www.elobservatoriu.com>
1939 +15:26:11.04 +27:45:40.65  242.3 Ingenio
1943 +07:51:59.26 +31:02:10.42 2668.6 Oukaïmeden Observatory, Marrakech
1944 +02:20:41.28 +42:36:05.73  930.2 Observatorio Iturrieta, Alava <http://www.astroalava.es/htmls/actividades/mpc/mpc.html>
1945 +15:19:19.56 +27:50:36.61  835.9 Observatorio Montana Cabreja, Vega de San Mateo <http://www.astrored.net/obsmcabreja/>
1946 +13:38:26.16 +28:47:41.07  119.5 Observatorio Montana Blanca, Tias
